UqID,ID,Region,Location,Contract Type,Property Type,Years,Bedrooms,Bathrooms,Land Size (SQM),Build Size (SQM),FSR,Price IDR,Price ($),Price/SQM ($),Price/Year ($),Availability,Sold Date,Scrape Date,Days listed,Off plan
20341,TEVC099,North Badung,Berawa,Leasehold,Villa,28,4,4,250,226,90%,9725000000,642778,2844,22956,Sold,Feb/23,Feb/23,,Available
20342,FM055A,South Badung,Uluwatu,Leasehold,Villa,24,1,1,180,70,39%,3242506000,199049,2844,8294,Sold,Aug/25,Apr/25,122,Off Plan
20343,PPV3632,South Badung,Bingin,Leasehold,Villa,29,2,2,120,115,96%,5100000000,327147,2845,11281,Sold,Mar/24,Nov/23,121,Off Plan
20344,VL3011,South Badung,Bingin,Leasehold,Villa,19,2,2,400,110,28%,5180000000,312896,2845,16468,Available,,Mar/25,,Available
20345,V009-4362,Mengwi,Pererenan,Leasehold,Villa,25,1,1,110,58,53%,2464500000,165007,2845,6600,Sold,Sep/23,Jun/23,92,Available
20346,TEVC304,North Badung,Canggu,Leasehold,Villa,28,2,2,106,120,113%,5570000000,341502,2846,12197,Available,,Apr/24,,Available
20347,CVG1631,Other,Other,Freehold,Villa,,3,3,500,185,37%,8068830000,526738,2847,,Available,,Sep/24,,Off Plan
20348,RF4672,South Badung,Ungasan,Leasehold,Villa,29,1,1,94,65,69%,3014390000,185045,2847,6381,Sold,Feb/25,Feb/25,,Off Plan
20349,,North Badung,Berawa,Leasehold,Villa,,4,5,,536,,22638000000,1526574,2848,,Available,,Apr/23,,Available
20350,,Mengwi,Pererenan,Freehold,Villa,,8,8,,1450,,63063000000,4129154,2848,,Available,,Mar/23,,Available
20351,2594,North Badung,Berawa,Leasehold,Villa,25,3,3,220,250,114%,11204550000,711919,2848,28477,Sold,Nov/24,Aug/24,92,Available
20352,BE-1118,North Badung,Canggu,Leasehold,Villa,25,3,3,250,250,100%,11204550000,711919,2848,28477,Available,,Aug/24,,Off Plan
20353,BR248246,North Badung,Berawa,Leasehold,Villa,23,3,3,220,250,114%,11204550000,711919,2848,30953,Sold,Sep/24,Aug/24,31,Off Plan
20354,BSDL1191,North Badung,Berawa,Leasehold,Villa,22,3,3,250,250,100%,11204550000,711919,2848,32360,Available,,Aug/24,,Off Plan
20355,,North Badung,Berawa,Leasehold,Villa,,2,,,536,,22638000000,1527142,2849,,Available,,May/23,,Available
20356,,North Badung,Berawa,Freehold,Villa,,3,3,,800,,33794782560,2278922,2849,,Available,,Apr/23,,Available
20357,RF201,Central Badung,Seminyak,Freehold,Villa,,5,5,600,348,58%,15000000000,991431,2849,,Sold,Apr/25,Feb/23,790,Available
20358,URB947,Denpasar,Sanur,Leasehold,Villa,30,3,3,116,120,103%,5495358700,341891,2849,11396,Available,,May/24,,Off Plan
20359,LHV769,South Badung,Bingin,Leasehold,Villa,40,2,2,310,255,82%,11410000000,726550,2849,18164,Sold,Jan/25,Mar/24,306,Available
20360,RF4388,Gianyar,Ubud,Leasehold,Villa,33,3,3,1150,520,45%,23460000000,1481510,2849,44894,Sold,Apr/25,Nov/24,151,Available
20361,BP464L,South Badung,Ungasan,Leasehold,Villa,,2,,200,100,50%,4700000000,285021,2850,,Available,,Aug/25,,Available
20362,PPV4090,North Badung,Bumbak,Leasehold,Villa,25,2,2,200,123,62%,5500000000,350542,2850,14022,Sold,Sep/24,Oct/24,,Available
20363,CVD1533B,North Badung,Canggu,Leasehold,Villa,25,3,3,247,227,92%,10096000000,646887,2850,25875,Sold,Feb/24,Jan/24,31,Available
20364,74998,Central Badung,Seminyak,Leasehold,Villa,24,4,4,400,280,70%,12999403710,797999,2850,33250,Available,,May/25,,Available
20365,RF880A,North Badung,Umalas,Leasehold,Apartment,30,1,1,,75,,3357270000,213779,2850,7126,Sold,Apr/24,Mar/24,31,Off Plan
20366,,Central Badung,Seminyak,Leasehold,Villa,,2,,,300,,12774300000,855287,2851,,Available,,Jun/23,,Available
20367,BP0216F,South Badung,Ungasan,Freehold,Villa,,3,3,600,630,105%,28000000000,1796102,2851,,Available,,Nov/23,,Available
20368,VGY1836F,Gianyar,Other Gianyar,Freehold,Villa,,3,3,474,270,57%,11575263333,770000,2852,,Sold,May/23,Jul/23,,Available
20369,BP378L,South Badung,Ungasan,Leasehold,Villa,,3,,371,155,42%,7200000000,441989,2852,,Available,,May/25,,Off Plan
20370,BB-V2181,North Badung,Canggu,Freehold,Villa,,4,4,655,360,55%,17000000000,1026880,2852,,Available,,Mar/25,,Available
20371,,North Badung,Berawa,Leasehold,Villa,,5,,,650,,27489000000,1853697,2852,,Available,,Apr/23,,Available
20372,PE232973,Mengwi,Pererenan,Leasehold,Villa,24,2,2,141,135,96%,5913618333,385000,2852,16042,Sold,Dec/24,Sep/23,457,Available
20373,,North Badung,Canggu,Leasehold,Villa,30,4,5,,260,,10995600000,741479,2852,24716,Available,,Apr/23,,Available
20374,LHV683,South Badung,Bingin,Leasehold,Villa,34,1,1,126,78,62%,3490000000,222435,2852,6542,Sold,Apr/25,Oct/24,182,Available
20375,PPV3680,South Badung,Bingin,Leasehold,Villa,34,2,2,95,100,105%,4420000000,285232,2852,8389,Sold,Mar/24,Dec/23,91,Off Plan
20376,BU245794,South Badung,Bingin,Leasehold,Villa,26,1,1,130,79,61%,3680814574,225338,2852,8667,Sold,Dec/24,Jun/24,183,Off Plan
20377,2130,North Badung,Canggu,Freehold,Villa,,3,3,170,176,104%,7500000000,502153,2853,,Sold,Aug/23,Jun/23,61,Off Plan
20378,CA239415,North Badung,Canggu,Freehold,Villa,,3,3,120,126,105%,5624018000,359501,2853,,Sold,May/24,Feb/24,90,Off Plan
20379,vlh0781,Mengwi,Pererenan,Leasehold,Villa,,4,4,410,274,67%,12892100509,781813,2853,,Sold,Sep/25,Aug/25,31,Available
20380,41649,Gianyar,Other Gianyar,Freehold,Villa,,7,5,2834,1034,36%,48081460000,2950000,2853,,Available,,Jul/25,,Available
20381,BE-1987,South Badung,Uluwatu,Leasehold,Villa,28,2,2,195.8,129,66%,6092240000,368000,2853,13143,Available,,Mar/25,,Off Plan
20382,pd-sale-2903712231,South Badung,Bingin,Leasehold,Villa,33,6,4,582,403,69%,18500000000,1149782,2853,34842,Available,,Dec/24,,Available
20383,UB253231,Gianyar,Ubud,Leasehold,Villa,33,3,3,1150,521,45%,23535000000,1486246,2853,45038,Sold,May/24,Nov/24,,Available
20384,PPV4624,South Badung,Bingin,Leasehold,Villa,26,1,1,80,68.5,86%,3250000000,195430,2853,7517,Sold,Nov/25,Oct/25,31,Available
20385,,North Badung,Canggu,Leasehold,Apartment,,1,1,,71,,3090000000,202622,2854,,Available,,Jan/23,,Available
20386,TEVC208,North Badung,Berawa,Leasehold,Villa,24,3,3,220,190,86%,8482000000,542190,2854,22591,Sold,Apr/24,Feb/24,60,Available
20387,98676,North Badung,Canggu,Leasehold,Villa,24,5,5,900,240,27%,11415525000,685000,2854,28542,Available,,Sep/25,,Available
20388,UM0647L,North Badung,Umalas,Leasehold,Villa,25,3,3,600,350,58%,15734022955,999000,2854,39960,Sold,Oct/25,Oct/23,731,Available
20389,1247,Central Badung,Seminyak,Leasehold,Villa,32,4,4,900,600,67%,27891444780,1712182,2854,53506,Available,,May/25,,Available
20390,BE-1221,North Badung,Canggu,Leasehold,Villa,25,4,4,780,540,69%,23607777273,1541130,2854,61645,Available,,Sep/24,,Available
20391,vlh0999,North Badung,Umalas,Leasehold,Villa,,7,6,1600,750,47%,35309574643,2141272,2855,,Sold,Nov/25,Aug/25,92,Available
20392,RF3315D,Gianyar,Ubud,Leasehold,Villa,25,1,1,66,92,139%,4290000000,262633,2855,10505,Sold,May/25,Jun/24,334,Available
20393,PPV4646,Mengwi,Pererenan,Leasehold,Villa,22,3,3,265,137,52%,6515000000,391174,2855,17781,Sold,Dec/25,Nov/25,,Available
20394,BE-192,Gianyar,Ubud,Leasehold,Villa,30,7,7,990,227,23%,10114875000,648097,2855,21603,Sold,Feb/24,Jan/24,31,Available
20395,RF6580,North Badung,Canggu,Leasehold,Apartment,26,1,1,50,50,100%,2363065000,142740,2855,5490,Sold,Feb/25,Jan/25,31,Available
20396,PPV3977,South Badung,Pecatu,Leasehold,Villa,30,2,2,114,77,68%,3570000000,219848,2855,7328,Sold,Aug/24,Jul/24,31,Off Plan
20397,452258,South Badung,Bingin,Leasehold,Villa,30,1,1,84,83,99%,3752000000,236940,2855,7898,Available,,Nov/24,,Off Plan
20398,,Denpasar,Sanur,Leasehold,Villa,30,2,2,170,83,49%,3924720000,237000,2855,7900,Sold,Jul/25,Mar/25,122,Off Plan
20399,PPV3611,South Badung,Bingin,Leasehold,Villa,25,1,2,97,70,72%,3117000000,199945,2856,7998,Sold,Mar/24,Nov/23,121,Off Plan
20400,UB261L,Gianyar,Ubud,Leasehold,Villa,,2,,355,101,28%,4700000000,288521,2857,,Available,,Mar/25,,Off Plan
20401,752,Mengwi,Tumbak Bayuh,Freehold,Villa,,4,4,1000,700,70%,31408000000,1999954,2857,,Available,,Mar/24,,Available
20402,PE217501,Mengwi,Pererenan,Freehold,Villa,,6,6,1906,1575,83%,66706977273,4500000,2857,,Sold,May/24,May/23,366,Available
20403,FHV279,Mengwi,Pererenan,Freehold,Villa,,6,6,1906,1575,83%,66706977273,4500000,2857,,Available,,May/23,,Available
20404,VFH0191,Mengwi,Pererenan,Freehold,Villa,,6,6,1960,1575,80%,74497500000,4500000,2857,,Available,,Jun/25,,Available
20405,BE-2373,North Badung,Canggu,Leasehold,Villa,22,3,3,180,126,70%,6000000000,360036,2857,16365,Available,,Sep/25,,Available
20406,1414,Mengwi,Pererenan,Leasehold,Villa,25,4,4,700,420,60%,18600000000,1200000,2857,48000,Available,,Dec/25,,Available
20407,UR1030,Gianyar,Ubud,Leasehold,Villa,25,1,1,200,70,35%,2965857143,200000,2857,8000,Available,,Apr/23,,Off Plan
20408,BP351L,South Badung,Nyang Nyang,Leasehold,Villa,,2,2,132,137,104%,6300000000,391548,2858,,Sold,Dec/25,Dec/24,,Available
20409,UR0986,South Badung,Bingin,Leasehold,Villa,35,5,5,400,220,55%,10209128125,628700,2858,17963,Available,,Jul/24,,Off Plan
20410,BR228805,North Badung,Berawa,Freehold,Villa,,4,4,550,320,58%,13843629750,915000,2859,,Sold,Dec/23,Feb/23,303,Available
20411,PPV2401,North Badung,Berawa,Freehold,Villa,,4,4,700,400,57%,17850000000,1143714,2859,,Sold,Mar/24,Jan/24,60,Available
20412,RF2435,Gianyar,Ubud,Leasehold,Villa,25,2,2,117,60,51%,2700000000,171554,2859,6862,Sold,Aug/25,Aug/24,365,Available
20413,RF2739B,North Badung,Canggu,Leasehold,Villa,26,1,1,52,86,165%,3836880000,245843,2859,9456,Sold,Apr/24,Jan/24,91,Available
20414,FHV320,Central Badung,Seminyak,Freehold,Villa,,2,1,507,261,51%,12000000000,746574,2860,,Available,,May/24,,Available
20415,VL3292,Denpasar,Sanur,Leasehold,Villa,28,2,3,220,105,48%,4875018697,300278,2860,10724,Available,,Jun/25,,Off Plan
20416,PE224797,Mengwi,Tumbak Bayuh,Leasehold,Villa,30,2,2,150,80,53%,3391679200,228800,2860,7627,Sold,Dec/24,May/23,580,Available
20417,,North Badung,Berawa,Leasehold,Villa,29,1,1,,78,,3308382000,223098,2860,7693,Available,,Apr/23,,Available
20418,PPV3771,North Badung,Umalas,Freehold,Villa,,4,4,630,420,67%,18800000000,1201741,2861,,Sold,Mar/24,Feb/24,29,Available
20419,PPV4634,Mengwi,Seseh,Leasehold,Villa,17,2,2,470,122,26%,5805000000,349068,2861,20533,Sold,Nov/25,Oct/25,31,Available
20420,LAZ96946,South Badung,Jimbaran,Freehold,Villa,,4,4,1100,650,59%,29000000000,1860248,2862,,Sold,Nov/23,Nov/23,,Available
20421,1194,Gianyar,Ubud,Leasehold,Villa,28,6,6,1000,256,26%,12142679250,732590,2862,26164,Available,,Feb/25,,Available
20422,BP508L,South Badung,Ungasan,Leasehold,Villa,,4,,1000,300,30%,14000000000,858959,2863,,Available,,Jul/25,,Available
20423,PPV3395,South Badung,Bingin,Leasehold,Villa,34,1,1,150,75,50%,3250000000,214810,2864,6318,Sold,Mar/23,Feb/23,28,Off Plan
20424,YA475B,North Badung,Berawa,Leasehold,Apartment,30,2,2,99,92,93%,3907800000,263519,2864,8784,Sold,Sep/23,Apr/23,153,Off Plan
20425,LHV585,North Badung,Canggu,Leasehold,Villa,,1,1,121,52,43%,2209563571,149000,2865,,Sold,Sep/24,Apr/23,519,Off Plan
20426,LHV585,North Badung,Canggu,Leasehold,Villa,,1,1,121,52,43%,2466695000,149000,2865,,Sold,Sep/25,Mar/25,365,Off Plan
20427,CA0654L,North Badung,Canggu,Leasehold,Villa,,2,,100,90,90%,4200000000,257827,2865,,Available,,Jun/25,,Off Plan
20428,FHV411,Gianyar,Ubud,Freehold,Villa,,5,5,640,200,31%,9000000000,573089,2865,,Sold,Apr/24,Mar/24,,Available
20429,,Mengwi,Pererenan,Leasehold,Villa,46,3,3,,228,,9685830000,653156,2865,14199,Available,,Apr/23,,Available
20430,BE-89,Mengwi,Pererenan,Leasehold,Villa,26,4,4,410,274,67%,11724520932,785000,2865,30192,Sold,May/25,Jun/23,700,Available
20431,26214,South Badung,Nyang Nyang,Leasehold,Villa,,1,1,100,60,60%,2690000000,171951,2866,,Sold,Mar/25,Feb/24,394,Off Plan
20432,RF6615,South Badung,Uluwatu,Leasehold,Villa,28,2,2,195,129,66%,6119840000,369667,2866,13202,Sold,May/25,Apr/25,30,Off Plan
20433,BSDL679,South Badung,Melasti,Leasehold,Villa,23,3,3,358,210,59%,9977155500,601940,2866,26171,Sold,Feb/25,May/25,458,Off Plan
20434,74133,North Badung,Canggu,Leasehold,Villa,24,4,4,780,540,69%,24357717391,1547650,2866,64485,Available,,Aug/24,,Available
20435,VLH0867,North Badung,Canggu,Leasehold,Villa,24,4,4,780,540,69%,24357717391,1547650,2866,64485,Sold,Oct/25,Aug/24,426,Available
20436,CVG1789,South Badung,Pecatu,Leasehold,Villa,30,1,1,110,73,66%,3407621765,209185,2866,6973,Available,,May/25,,Off Plan
20437,RF6609,South Badung,Uluwatu,Leasehold,Villa,23,2,2,200,75,38%,3558820000,214969,2866,9346,Sold,Jul/25,Feb/25,150,Available
20438,BE-1991,North Badung,Umalas,Leasehold,Villa,42,3,3,336,150,45%,7118650000,430000,2867,10238,Available,,Apr/25,,Available
20439,RF1557B,North Badung,Canggu,Leasehold,Villa,29,4,4,160,130,81%,5708600000,372661,2867,12850,Available,,Sep/24,,Off Plan
20440,PPV3850,South Badung,Bingin,Leasehold,Villa,20,2,2,400,120,30%,5530000000,344046,2867,17202,Sold,Aug/25,May/24,122,Available
20441,V010-3892,Central Badung,Seminyak,Leasehold,Villa,20,5,4,200,200,100%,8500000000,573403,2867,28670,Sold,Feb/23,May/23,,Available
20442,UR0516,Mengwi,Pererenan,Leasehold,Villa,25,2,2,130,75,58%,3278760238,215000,2867,8600,Available,,Jan/23,,Available
20443,BE-2376,North Badung,Umalas,Leasehold,Villa,25,7,7,1600,750,47%,35453500000,2150000,2867,86000,Sold,Dec/25,Aug/25,,Available
20444,VFH0186,North Badung,Kerobokan,Freehold,Villa,,4,4,455,385,85%,17999943300,1104291,2868,,Available,,Jan/25,,Available
20445,,North Badung,Umalas,Leasehold,Apartment,41,1,1,,61,,2668050000,174954,2868,4267,Available,,Jan/23,,Available
20446,,Central Badung,Seminyak,Leasehold,Villa,,1,,,100,,4252710000,286884,2869,,Available,,May/23,,Available
20447,397,Gianyar,Other Gianyar,Freehold,Villa,,6,8,1500,1300,87%,56072379524,3730000,2869,,Available,,Jul/23,,Available
20448,B2935,Denpasar,Sanur,Leasehold,Villa,28,2,3,220,105,48%,4910000000,301249,2869,10759,Available,,Jul/25,,Off Plan
20449,LAZ98454,Mengwi,Pererenan,Leasehold,Villa,32,3,3,400,400,100%,17891700000,1147690,2869,35865,Sold,Dec/23,Nov/23,30,Off Plan
20450,RF1612B,Central Badung,Seminyak,Leasehold,Apartment,25,1,1,35,35,100%,1500000000,100431,2869,4017,Sold,Sep/24,Jun/23,458,Off Plan
20451,2440,Mengwi,Pererenan,Leasehold,Villa,27,1,1,113,61,54%,2850750000,175000,2869,6481,Available,,May/25,,Available
20452,LHV703,North Badung,Berawa,Leasehold,Villa,24,2,2,200.22,106,53%,4890000000,304229,2870,12676,Sold,Nov/25,May/24,549,Available
20453,BE-680,North Badung,Berawa,Leasehold,Villa,23,2,2,250,120,48%,5625699130,344404,2870,14974,Available,,Jun/24,,Available
20454,BE-730,North Badung,Canggu,Leasehold,Villa,25,3,3,245,223,91%,10286720000,639983,2870,25599,Sold,Jul/24,May/24,61,Available
20455,pd-sale-2902763677,Mengwi,Pererenan,Leasehold,Villa,28,4,3,653,300,46%,13855000000,861094,2870,30753,Available,,Dec/24,,Available
20456,PP058,Central Badung,Seminyak,Leasehold,Apartment,24,1,1,42,42,100%,1838505000,120557,2870,5023,Sold,Jan/25,Jan/23,731,Off Plan
20457,VLH0306,Mengwi,Pererenan,Leasehold,Villa,,4,4,350,310,89%,14505932000,890000,2871,,Available,,Jul/25,,Available
20458,LHV509,North Badung,Canggu,Leasehold,Villa,27,2,2,106,127,120%,5705000000,364677,2871,13507,Sold,Oct/25,Feb/24,608,Available
20459,2561,South Badung,Bingin,Leasehold,Villa,30,5,5,400,220,55%,10153125000,631671,2871,21056,Sold,Aug/24,May/24,,Off Plan
20460,56310,Mengwi,Pererenan,Leasehold,Villa,27,4,4,350,310,89%,14017297727,890000,2871,32963,Sold,Sep/24,Oct/23,336,Available
20461,BSDL067,Mengwi,Pererenan,Leasehold,Villa,27,4,4,350,310,89%,14498100000,890000,2871,32963,Available,,Mar/25,,Available
20462,83290,Mengwi,Pererenan,Leasehold,Villa,26,4,4,350,310,89%,14502550000,890000,2871,34231,Available,,Jan/25,,Available
20463,VL3363,South Badung,Pecatu,Leasehold,Villa,35,1,1,114,65,57%,3110000000,186619,2871,5332,Available,,Sep/25,,Available
20464,,Central Badung,Seminyak,Leasehold,Villa,,3,4,,240,,10510500000,689211,2872,,Available,,Jan/23,,Available
20465,VL3430,North Badung,Berawa,Leasehold,Villa,19,3,3,290,94,32%,4495627067,269927,2872,14207,Available,,Nov/25,,Available
20466,30003,North Badung,Berawa,Leasehold,Apartment,31,1,1,115,78,68%,3421066667,224000,2872,7226,Sold,Aug/23,Mar/23,153,Available
20467,Ref.IDSSEM112,Central Badung,Seminyak,Leasehold,Villa,40,1,1,250,135,54%,5865719916,387697,2872,9692,Available,,Feb/23,,Available
20468,BSDL276,North Badung,Kerobokan,Leasehold,Villa,,3,3,205,80,39%,3510350398,229846,2873,,Sold,Aug/23,Mar/23,,Available
20469,BSDL718,Denpasar,Sanur,Leasehold,Villa,30,2,2,92,45,49%,2015650000,129297,2873,4310,Sold,Feb/24,Nov/23,92,Off Plan
20470,TEVP066,Mengwi,Tumbak Bayuh,Freehold,Villa,,6,5,1100,900,82%,39500000000,2586328,2874,,Available,,Mar/23,,Available
20471,vlh0917,North Badung,Canggu,Leasehold,Villa,,2,2,98,87,89%,4125000000,250152,2875,,Available,,Aug/25,,Off Plan
20472,,Denpasar,Sanur,Leasehold,Villa,,3,3,,125,,5480641366,359385,2875,,Available,,Jan/23,,Available
20473,BSVL199,Mengwi,Pererenan,Leasehold,Villa,,4,4,3500,400,11%,17399097500,1150000,2875,,Sold,Dec/23,Feb/23,303,Available
20474,CVK1389A,North Badung,Berawa,Leasehold,Villa,30,2,2,112,115,103%,4970553371,330647,2875,11022,Sold,Oct/23,Jul/23,92,Off Plan
20475,1150f834-5d5b-432e-977c-f7cfb1696030,Tabanan,Nyanyi,Leasehold,Villa,33,2,2,400,160,40%,7615300000,460000,2875,13939,Available,,Apr/25,,Available
20476,BE-138,Mengwi,Pererenan,Leasehold,Villa,17,2,2,500,120,24%,5219729250,345000,2875,20294,Sold,Oct/23,Feb/23,242,Available
20477,66,Mengwi,Pererenan,Leasehold,Villa,31,6,6,450,400,89%,17563511905,1150000,2875,37097,Available,,Mar/23,,Available
20478,2159,North Badung,Canggu,Leasehold,Villa,90,3,3,170,176,104%,7500000000,505944,2875,5622,Sold,Aug/23,May/23,92,Off Plan
20479,,Gianyar,Ubud,Freehold,Villa,,3,,,228,,10000000000,655736,2876,,Available,,Jan/23,,Available
20480,BE-1879,Central Badung,Seminyak,Leasehold,Villa,20,2,2,158.6,85,54%,4052570925,244499,2876,12225,Available,,Dec/24,,Available
20481,TEVC252,North Badung,Berawa,Leasehold,Villa,27,2,2,125,100,80%,4325000000,287704,2877,10656,Available,,Jul/23,,Available
20482,RF3315C,Gianyar,Ubud,Leasehold,Villa,25,2,2,72,108,150%,4760000000,310736,2877,12429,Sold,Jun/25,Sep/24,273,Available
20483,R,Central Badung,Kuta,Leasehold,Villa,25,2,2,200,144,72%,6500000000,414277,2877,16571,Sold,Nov/24,Oct/24,31,Available
20484,PPV4044,South Badung,Bingin,Leasehold,Villa,24,2,2,250,110,44%,4850000000,316611,2878,13192,Sold,Oct/24,Sep/24,30,Off Plan
20485,PPV4367,South Badung,Bingin,Leasehold,Villa,37,4,4,500,345,69%,16436000000,992812,2878,26833,Sold,Nov/24,Mar/25,,Available
20486,BE-510,Mengwi,Pererenan,Leasehold,Villa,27,5,5,790,450,57%,19592896750,1295000,2878,47963,Sold,Apr/25,Feb/23,790,Available
20487,LHV609,Mengwi,Pererenan,Leasehold,Villa,26,5,5,795,450,57%,20188167045,1295000,2878,49808,Sold,Nov/24,Nov/23,366,Available
20488,BE-1204,Gianyar,Ubud,Leasehold,Villa,25,1,1,84,73,87%,3217830000,210062,2878,8402,Sold,Mar/25,Sep/24,181,Off Plan
20489,BB-A139,North Badung,Canggu,Leasehold,Villa,28,1,1,83,92,111%,4260000000,264761,2878,9456,Sold,Feb/25,Dec/24,62,Available
20490,BE-1911,South Badung,Uluwatu,Leasehold,Villa,30,4,4,179,330,184%,15746250000,950000,2879,31667,Available,,Mar/25,,Off Plan
20491,VL2435,Mengwi,Pererenan,Leasehold,Villa,27,4,4,350,310,89%,14539315055,892530,2879,33057,Available,,Feb/25,,Off Plan
20492,38764,North Badung,Berawa,Freehold,Villa,,3,3,215,205,95%,961110000,59000,288,,Available,,May/25,,Available
20493,V005-3802,North Badung,Canggu,Freehold,Villa,,2,2,120,108,90%,5000000000,311072,2880,,Sold,Feb/24,May/24,,Available
20494,,North Badung,Berawa,Leasehold,Villa,,2,,,100,,4398240000,287982,2880,,Available,,Mar/23,,Available
20495,457683,Central Badung,Seminyak,Freehold,Villa,,6,7,1000,800,80%,37540000000,2303774,2880,,Available,,Jan/25,,Available
20496,96419,North Badung,Padonan,Leasehold,Villa,28,2,2,175,108,62%,5128390000,311000,2880,11107,Available,,Aug/25,,Available
20497,LHV836,South Badung,Bingin,Leasehold,Villa,34,3,3,235,170,72%,7500000000,489605,2880,14400,Sold,Jan/25,Sep/24,122,Off Plan
20498,VKE1175LY,North Badung,Kerobokan,Leasehold,Villa,20,3,3,200,125,63%,5338542857,360000,2880,18000,Sold,Jun/23,Apr/23,61,Available
20499,FHV344,North Badung,Berawa,Freehold,Villa,,2,2,145,135,93%,5929951450,388997,2881,,Sold,Oct/23,Aug/23,61,Available
20500,BE-705,South Badung,Bingin,Leasehold,Villa,19,2,2,250,140,56%,6294225000,403294,2881,21226,Sold,Mar/24,Jan/24,60,Available
20501,CVES1344,North Badung,Canggu,Leasehold,Apartment,27,1,1,,48.5,,2319137907,139707,2881,5174,Available,,Jan/25,,Available
20502,FM004,North Badung,Canggu,Leasehold,Villa,25,4,4,741,532,72%,25000000000,1532776,2881,61311,Sold,Mar/24,Apr/24,,Available
20503,URB965,South Badung,Balangan,Freehold,Villa,,2,2,180,126,70%,5931094226,363100,2882,,Available,,Jun/24,,Off Plan
20504,,Mengwi,Pererenan,Leasehold,Villa,,4,4,,430,,18750000000,1239288,2882,,Available,,Feb/23,,Available
20505,PPV3347,South Badung,Bingin,Leasehold,Villa,25,2,2,240,110,46%,4700000000,317058,2882,12682,Sold,Aug/23,May/23,92,Off Plan
20506,,Central Badung,Seminyak,Leasehold,Villa,16,3,4,,78,,3433408440,224808,2882,14051,Available,,Mar/23,,Available
20507,BE-1466,South Badung,Uluwatu,Leasehold,Villa,77,2,2,200,85,43%,3991050000,245000,2882,3182,Sold,Oct/25,May/25,153,Off Plan
20508,BSDL1254,Tabanan,Kaba Kaba,Leasehold,Apartment,29,2,1,,85,,3991050000,245000,2882,8448,Sold,Apr/25,Jan/25,243,Off Plan
20509,V1.257,Gianyar,Ubud,Freehold,Villa,,5,5,1300,460,35%,21000000000,1326159,2883,,Available,,Nov/24,,Available
20510,PE244539,Mengwi,Pererenan,Leasehold,Villa,26,3,3,150,157,105%,7393776000,452645,2883,17409,Sold,Jul/24,Jun/24,30,Available
20511,JA084,Central Badung,Seminyak,Leasehold,Villa,25,2,3,200,100,50%,4640000000,288378,2884,11535,Sold,Feb/25,Dec/24,62,Available
