DATE,REGION,LOCATION,TYPE,MGMT,BEDS,COUNT,OCCUPANCY,RATE IDR,RATE USD,MONTHLY IDR,MONTHLY USD,TOTAL REVENUE
Apr/22,South Badung,Bukit,Villa,Professional,6,13,29.4%,"Rp10,295,829",$710,"Rp91,726,527","$6,328","$73,390"
Jan/23,Central Badung,Legian,Villa,Professional,4,17,35.9%,"Rp6,961,919",$465,"Rp64,704,859","$4,318","$73,406"
Oct/22,North Badung,Canggu,Guest House,Individual ,2,,52.6%,"Rp1,363,488",$87,"Rp16,361,852","$1,049","$73,442"
Dec/21,Gianyar,Ubud,Villa,Professional,5,5,76.5%,"Rp13,955,818",$979,"Rp209,337,264","$14,690","$73,452"
Dec/23,Mengwi,Mengwi,Guest House,Individual ,1,,63.5%,"Rp504,027",$33,"Rp5,926,741",$385,"$73,470"
Jan/22,North Badung,Padonan,Apartment,Individual ,1,101,48.1%,"Rp958,789",$67,"Rp11,240,214",$782,"$73,476"
Dec/22,Denpasar,Denpasar,Villa,Professional,4,15,69.7%,"Rp5,721,209",$368,"Rp81,731,513","$5,251","$73,514"
Sep/24,Central Badung,Kuta,Guest House,Individual ,1,242,47.1%,"Rp409,035",$27,"Rp5,136,516",$339,"$73,645"
Aug/22,Denpasar,Sanur,Guest House,Individual ,1,,45.6%,"Rp544,081",$37,"Rp6,506,366",$438,"$73,656"
Jul/23,North Badung,Padonan,Apartment,Individual ,2,42,65.2%,"Rp1,640,358",$109,"Rp28,474,944","$1,889","$73,666"
Apr/23,Denpasar,Denpasar,Villa,Professional,4,13,67.9%,"Rp5,937,712",$405,"Rp83,127,896","$5,668","$73,690"
Feb/25,Denpasar,Sanur,Villa,Professional,4,18,50.3%,"Rp6,470,057",$390,"Rp76,427,463","$4,610","$73,754"
Apr/22,Mengwi,Mengwi,Villa,Individual ,3,27,61.0%,"Rp3,652,244",$252,"Rp42,804,295","$2,953","$73,826"
Apr/22,Denpasar,Sanur,Villa,Individual ,2,79,45.0%,"Rp1,693,458",$117,"Rp14,463,007",$998,"$73,837"
Jul/25,South Badung,Jimbaran,Villa,Professional,2,25,69.4%,"Rp2,832,330",$174,"Rp50,155,905","$3,077","$73,855"
Aug/23,Central Badung,Kuta,Villa,Individual ,2,59,42.0%,"Rp2,167,624",$142,"Rp20,454,557","$1,343","$73,891"
Nov/21,Mengwi,Mengwi,Villa,Individual ,4,20,56.4%,"Rp4,766,567",$333,"Rp52,908,891","$3,695","$73,895"
Jun/24,Denpasar,Denpasar,Villa,Professional,2,18,74.5%,"Rp3,724,376",$228,"Rp67,245,631","$4,108","$73,941"
Dec/25,Tabanan,Tabanan,Villa,Professional,2,48,56.9%,"Rp2,145,077",$129,"Rp26,813,533","$1,608","$73,968"
Mar/25,South Badung,Jimbaran,Villa,Professional,1,45,32.3%,"Rp3,412,417",$206,"Rp31,411,708","$1,897","$73,977"
Jun/23,Denpasar,Sanur,Villa,Professional,5,4,82.1%,"Rp14,228,352",$949,"Rp277,452,864","$18,509","$74,037"
Jun/24,Central Badung,Kuta,Villa,Individual ,6,14,75.3%,"Rp4,070,450",$249,"Rp86,642,493","$5,293","$74,099"
Sep/22,North Badung,Kerobokan,Villa,Professional,2,27,66.0%,"Rp2,662,127",$175,"Rp47,030,867","$3,089","$74,137"
Aug/22,Central Badung,Legian,Villa,Professional,6,6,72.1%,"Rp5,069,061",$342,"Rp84,484,353","$5,693","$74,138"
Nov/21,Denpasar,Sanur,Villa,Individual ,6,11,22.1%,"Rp11,406,751",$797,"Rp61,311,217","$4,282","$74,146"
Aug/23,Other,Candidasa,Villa,Individual ,3,,79.5%,"Rp2,850,726",$187,"Rp59,415,101","$3,902","$74,147"
Mar/24,Central Badung,Kuta,Villa,Individual ,1,127,29.6%,"Rp1,229,355",$78,"Rp10,309,388",$650,"$74,149"
Feb/24,Central Badung,Kuta,Villa,Individual ,1,116,42.3%,"Rp1,231,713",$78,"Rp13,092,122",$833,"$74,169"
Jan/23,Mengwi,Mengwi,Guest House,Individual ,1,,44.7%,"Rp492,772",$33,"Rp6,251,502",$417,"$74,187"
Jul/22,Denpasar,Sanur,Villa,Professional,3,20,60.5%,"Rp4,455,737",$300,"Rp57,924,602","$3,906","$74,212"
Mar/25,Gianyar,Ubud,Apartment,Individual ,1,138,55.8%,"Rp762,896",$46,"Rp9,454,028",$571,"$74,217"
Oct/23,Denpasar,Sanur,Villa,Professional,6,8,71.4%,"Rp9,285,818",$585,"Rp147,412,359","$9,283","$74,263"
Sep/23,North Badung,Padonan,Guest House,Individual ,2,,47.6%,"Rp1,484,067",$96,"Rp18,830,568","$1,219","$74,347"
Aug/24,Gianyar,Ubud,Guest House,Individual ,3,46,44.0%,"Rp2,351,080",$152,"Rp27,373,253","$1,772","$74,413"
Jan/24,North Badung,Canggu,Guest House,Individual ,3,42,19.8%,"Rp3,887,820",$246,"Rp26,091,560","$1,654","$74,429"
Nov/23,Central Badung,Kuta,Villa,Individual ,3,46,45.2%,"Rp2,314,079",$149,"Rp27,493,438","$1,773","$74,474"
May/22,Other,Nusa Penida,Guest House,Individual ,3,,28.2%,"Rp1,923,252",$132,"Rp15,748,430","$1,080","$74,529"
Apr/23,Other,Nusa Lembongan,Villa,Professional,3,,86.7%,"Rp4,773,537",$326,"Rp91,094,951","$6,212","$74,541"
Oct/24,Denpasar,Sanur,Villa,Professional,6,8,71.3%,"Rp12,714,631",$810,"Rp146,218,177","$9,319","$74,554"
Sep/22,South Badung,Jimbaran,Villa,Professional,4,19,41.1%,"Rp6,037,728",$397,"Rp66,770,104","$4,386","$74,555"
Nov/22,Denpasar,Sanur,Villa,Individual ,1,102,57.1%,"Rp1,061,584",$67,"Rp13,483,274",$857,"$74,574"
Jun/23,North Badung,Padonan,Guest House,Individual ,2,,46.2%,"Rp1,429,964",$95,"Rp15,531,011","$1,036","$74,599"
Dec/22,Other,Nusa Lembongan,Villa,Professional,3,,90.0%,"Rp6,452,694",$415,"Rp145,185,547","$9,328","$74,622"
Nov/21,North Badung,Canggu,Villa,Professional,2,35,65.9%,"Rp2,534,254",$177,"Rp33,420,495","$2,334","$74,683"
Mar/25,North Badung,Canggu,Apartment,Professional,1,77,59.9%,"Rp1,056,705",$64,"Rp17,428,145","$1,052","$74,722"
May/23,North Badung,Canggu,Villa,Professional,1,60,42.7%,"Rp2,388,971",$159,"Rp33,952,347","$2,266","$74,770"
Oct/22,South Badung,Bukit,Apartment,Individual ,2,42,59.0%,"Rp2,395,459",$154,"Rp29,164,633","$1,870","$74,805"
Nov/22,Denpasar,Denpasar,Villa,Professional,3,19,62.7%,"Rp5,142,617",$327,"Rp61,982,112","$3,940","$74,867"
Dec/25,Denpasar,Denpasar,Villa,Professional,5,10,48.8%,"Rp12,739,689",$764,"Rp138,720,986","$8,319","$74,872"
May/22,Central Badung,Legian,Villa,Individual ,4,26,46.6%,"Rp3,597,201",$247,"Rp43,741,970","$3,000","$75,003"
Jul/22,Other,Nusa Lembongan,Guest House,Professional,1,,40.5%,"Rp657,820",$44,"Rp7,424,543",$501,"$75,097"
Feb/23,North Badung,Padonan,Guest House,Individual ,2,,49.3%,"Rp1,511,122",$99,"Rp20,095,211","$1,318","$75,135"
Oct/24,Central Badung,Kuta,Villa,Individual ,6,20,61.8%,"Rp3,779,258",$241,"Rp69,360,440","$4,421","$75,152"
May/24,South Badung,Jimbaran,Villa,Professional,3,14,72.4%,"Rp4,847,376",$298,"Rp93,964,468","$5,784","$75,195"
Dec/22,South Badung,Jimbaran,Villa,Professional,3,24,69.5%,"Rp4,798,242",$308,"Rp50,903,080","$3,270","$75,218"
Jan/25,Tabanan,Tabanan,Guest House,Individual ,1,298,19.7%,"Rp774,557",$48,"Rp4,808,388",$295,"$75,222"
Apr/24,South Badung,Jimbaran,Villa,Professional,3,21,50.1%,"Rp5,460,342",$336,"Rp81,541,047","$5,016","$75,246"
Oct/21,South Badung,Jimbaran,Villa,Professional,6,5,74.4%,"Rp12,332,892",$871,"Rp170,193,909","$12,015","$75,314"
Jan/24,North Badung,Padonan,Guest House,Individual ,2,147,19.9%,"Rp1,523,919",$97,"Rp9,823,668",$623,"$75,351"
Nov/24,Mengwi,Mengwi,Villa,Professional,2,41,62.8%,"Rp2,086,902",$132,"Rp29,842,699","$1,884","$75,360"
Dec/22,Denpasar,Denpasar,Villa,Professional,3,22,67.6%,"Rp4,206,342",$270,"Rp53,344,017","$3,427","$75,398"
Nov/24,Gianyar,Ubud,Guest House,Individual ,2,97,41.4%,"Rp1,230,669",$78,"Rp14,937,248",$943,"$75,441"
Aug/25,Denpasar,Denpasar,Villa,Professional,2,34,64.4%,"Rp2,664,682",$162,"Rp43,146,100","$2,617","$75,464"
May/22,South Badung,Bukit,Villa,Professional,1,63,33.9%,"Rp1,969,069",$135,"Rp19,310,641","$1,324","$75,494"
Oct/25,Other,Lovina,Villa,Individual ,2,87,48.3%,"Rp1,082,390",$65,"Rp15,893,350",$956,"$75,500"
Dec/22,Central Badung,Seminyak,Apartment,Individual ,2,35,72.3%,"Rp1,988,798",$128,"Rp34,628,502","$2,225","$75,642"
Jul/22,Central Badung,Kuta,Villa,Individual ,1,127,38.6%,"Rp1,053,276",$71,"Rp11,457,061",$773,"$75,711"
Nov/25,Other,CandiDasa,Villa,Individual ,4,13,29.1%,"Rp15,382,785",$924,"Rp114,671,728","$6,885","$75,736"
Oct/24,Mengwi,Mengwi,Guest House,Individual ,1,161,53.6%,"Rp566,527",$36,"Rp8,370,246",$533,"$75,754"
Feb/23,Denpasar,Sanur,Villa,Individual ,1,88,56.4%,"Rp1,307,939",$86,"Rp16,498,690","$1,082","$75,757"
Jun/23,Other,Amed,Villa,Individual ,2,,60.6%,"Rp1,680,360",$112,"Rp25,816,411","$1,722","$75,779"
Jul/23,Central Badung,Legian,Guest House,Individual ,1,,49.2%,"Rp551,246",$37,"Rp7,097,769",$471,"$75,803"
Feb/25,Central Badung,Seminyak,Villa,Professional,1,71,45.0%,"Rp2,607,541",$157,"Rp31,420,783","$1,895","$75,804"
Jul/25,Tabanan,Tabanan,Villa,Professional,2,31,65.2%,"Rp2,386,742",$146,"Rp42,632,080","$2,616","$75,854"
Feb/24,Gianyar,Ubud,Villa,Professional,3,22,61.6%,"Rp3,590,633",$229,"Rp59,604,502","$3,794","$75,881"
Sep/24,Central Badung,Kuta,Villa,Individual ,2,49,44.9%,"Rp2,403,238",$159,"Rp26,107,928","$1,725","$75,900"
Nov/24,Central Badung,Legian,Villa,Professional,4,15,71.0%,"Rp5,515,470",$348,"Rp80,158,116","$5,060","$75,907"
Aug/22,Other,Amed,Villa,Individual ,2,,58.5%,"Rp1,632,648",$110,"Rp25,033,966","$1,687","$75,912"
Apr/22,Central Badung,Legian,Villa,Individual ,5,26,62.0%,"Rp3,862,740",$266,"Rp47,864,408","$3,302","$75,949"
May/22,Denpasar,Denpasar,Apartment,Individual ,1,131,55.3%,"Rp665,968",$46,"Rp8,652,357",$593,"$75,961"
Apr/23,North Badung,Padonan,Apartment,Individual ,2,39,74.4%,"Rp1,701,821",$116,"Rp30,126,837","$2,054","$76,010"
Nov/22,Denpasar,Sanur,Guest House,Individual ,1,,50.2%,"Rp501,758",$32,"Rp6,069,537",$386,"$76,013"
Aug/23,South Badung,Jimbaran,Guest House,Individual ,1,,46.3%,"Rp672,886",$44,"Rp8,041,972",$528,"$76,062"
Jul/25,Other,Nusa Penida,Guest House,Individual ,2,103,24.7%,"Rp1,909,084",$117,"Rp13,062,190",$801,"$76,135"
Jan/23,Other,Kintamani,Guest House,Individual ,1,,30.9%,"Rp767,544",$51,"Rp8,152,346",$544,"$76,165"
Dec/22,Tabanan,Tabanan,Villa,Professional,5,6,73.6%,"Rp17,698,889","$1,137","Rp197,637,545","$12,698","$76,185"
Apr/22,South Badung,Jimbaran,Villa,Individual ,5,22,32.2%,"Rp8,367,217",$577,"Rp55,223,632","$3,810","$76,197"
Feb/24,Central Badung,Kuta,Villa,Individual ,3,53,38.3%,"Rp2,811,105",$179,"Rp25,479,316","$1,622","$76,227"
May/24,Mengwi,Mengwi,Villa,Professional,5,14,27.8%,"Rp19,352,224","$1,191","Rp112,594,745","$6,931","$76,241"
Jul/23,Other,Nusa Lembongan,Villa,Professional,3,,86.0%,"Rp6,035,291",$400,"Rp128,082,261","$8,496","$76,467"
Jun/24,Other,Nusa Lembongan,Villa,Professional,2,12,94.0%,"Rp4,201,015",$257,"Rp104,325,253","$6,373","$76,475"
Feb/23,Other,Candidasa,Villa,Professional,4,,0.0%,"Rp9,885,366",$648,"Rp116,647,319","$7,652","$76,515"
Nov/24,North Badung,Kerobokan,Villa,Professional,1,70,58.9%,"Rp1,724,208",$109,"Rp30,302,955","$1,913","$76,523"
May/23,South Badung,Jimbaran,Villa,Professional,1,33,38.6%,"Rp3,735,752",$249,"Rp40,959,792","$2,733","$76,535"
Aug/23,Other,Nusa Lembongan,Villa,Professional,3,,90.3%,"Rp5,446,820",$358,"Rp129,513,261","$8,507","$76,560"
Aug/22,Tabanan,Tabanan,Villa,Professional,5,6,60.4%,"Rp12,221,713",$824,"Rp189,436,601","$12,765","$76,592"
Dec/24,Central Badung,Kuta,Villa,Individual ,2,62,62.2%,"Rp1,931,810",$120,"Rp20,204,895","$1,256","$76,600"
