ID,DATE,REGION,LOCATION,TYPE,MGMT,BEDS,COUNT,OCCUPANCY,RATE_USD,MONTHLY_USD,TOTAL_USD
42233,Oct/23,Tabanan,Balian,Villa,Individual,5,1,45%,$789.00,"$8,623.00","$4,312.00"
42234,Oct/24,Tabanan,Balian,Villa,Individual,5,1,56%,$649.00,"$9,922.00","$10,716.00"
42235,Oct/25,Tabanan,Balian,Villa,Individual,5,1,45%,$519.00,"$6,133.00","$6,623.00"
42236,Sep/22,Tabanan,Balian,Villa,Individual,5,1,49%,$648.00,"$9,390.00","$4,695.00"
42237,Sep/23,Tabanan,Balian,Villa,Individual,5,0,42%,$818.00,"$10,557.00","$5,067.00"
42238,Sep/24,Tabanan,Balian,Villa,Individual,5,1,55%,$694.00,"$9,994.00","$10,994.00"
42239,Sep/25,Tabanan,Balian,Villa,Individual,5,1,55%,$827.00,"$13,141.00","$13,929.00"
42240,Apr/22,Tabanan,Balian,Villa,Individual,6,0,48%,"$1,064.00","$7,653.00","$3,291.00"
42241,Apr/23,Tabanan,Balian,Villa,Individual,6,1,49%,"$1,363.00","$18,605.00","$13,023.00"
42242,Apr/24,Tabanan,Balian,Villa,Individual,6,1,54%,"$1,490.00","$19,000.00","$13,300.00"
42243,Apr/25,Tabanan,Balian,Villa,Individual,6,1,41%,$924.00,"$10,049.00","$6,230.00"
42244,Aug/22,Tabanan,Balian,Villa,Individual,6,1,57%,"$1,075.00","$18,514.00","$11,108.00"
42245,Aug/23,Tabanan,Balian,Villa,Individual,6,1,49%,"$1,739.00","$23,488.00","$14,563.00"
42246,Aug/24,Tabanan,Balian,Villa,Individual,6,1,53%,"$1,453.00","$21,186.00","$19,280.00"
42247,Aug/25,Tabanan,Balian,Villa,Individual,6,1,33%,$931.00,"$11,393.00","$10,938.00"
42248,Dec/26,Tabanan,Balian,Villa,Individual,6,0,46%,"$1,202.00","$13,674.00","$5,880.00"
42249,Dec/22,Tabanan,Balian,Villa,Individual,6,1,63%,"$1,628.00","$24,144.00","$14,487.00"
42250,Dec/23,Tabanan,Balian,Villa,Individual,6,1,38%,"$1,600.00","$14,146.00","$13,580.00"
42251,Dec/24,Tabanan,Balian,Villa,Individual,6,1,42%,"$1,370.00","$12,006.00","$13,567.00"
42252,Dec/25,Tabanan,Balian,Villa,Individual,6,1,35%,$657.00,"$4,848.00","$3,006.00"
42253,Feb/22,Tabanan,Balian,Villa,Individual,6,0,49%,"$1,339.00","$17,590.00","$2,463.00"
42254,Feb/23,Tabanan,Balian,Villa,Individual,6,1,37%,"$1,564.00","$13,666.00","$8,883.00"
42255,Feb/24,Tabanan,Balian,Villa,Individual,6,1,36%,"$1,076.00","$9,471.00","$6,819.00"
42256,Feb/25,Tabanan,Balian,Villa,Individual,6,1,36%,$877.00,"$10,022.00","$6,214.00"
42257,Jan/22,Tabanan,Balian,Villa,Individual,6,0,16%,"$1,519.00","$8,372.00","$3,181.00"
42258,Jan/23,Tabanan,Balian,Villa,Individual,6,1,34%,"$1,595.00","$15,517.00","$10,397.00"
42259,Jan/24,Tabanan,Balian,Villa,Individual,6,1,33%,"$1,456.00","$14,412.00","$12,827.00"
42260,Jan/25,Tabanan,Balian,Villa,Individual,6,1,18%,"$1,122.00","$11,650.00","$11,766.00"
42261,Jul/22,Tabanan,Balian,Villa,Individual,6,1,55%,"$1,136.00","$15,093.00","$11,621.00"
42262,Jul/23,Tabanan,Balian,Villa,Individual,6,1,64%,"$1,711.00","$29,685.00","$18,405.00"
42263,Jul/24,Tabanan,Balian,Villa,Individual,6,1,69%,"$1,434.00","$25,013.00","$21,511.00"
42264,Jul/25,Tabanan,Balian,Villa,Individual,6,1,42%,"$1,160.00","$13,488.00","$13,623.00"
42265,Jun/22,Tabanan,Balian,Villa,Individual,6,1,38%,"$1,127.00","$10,039.00","$7,730.00"
42266,Jun/23,Tabanan,Balian,Villa,Individual,6,1,50%,"$1,556.00","$20,707.00","$14,909.00"
42267,Jun/24,Tabanan,Balian,Villa,Individual,6,1,46%,"$1,345.00","$15,814.00","$11,702.00"
42268,Jun/25,Tabanan,Balian,Villa,Individual,6,1,39%,"$1,111.00","$11,225.00","$8,643.00"
42269,Mar/22,Tabanan,Balian,Villa,Individual,6,0,62%,"$1,071.00","$14,521.00","$2,759.00"
42270,Mar/23,Tabanan,Balian,Villa,Individual,6,1,40%,"$1,608.00","$17,976.00","$12,583.00"
42271,Mar/24,Tabanan,Balian,Villa,Individual,6,1,32%,"$1,430.00","$11,968.00","$9,215.00"
42272,Mar/25,Tabanan,Balian,Villa,Individual,6,1,40%,"$1,025.00","$10,180.00","$6,108.00"
42273,May/22,Tabanan,Balian,Villa,Individual,6,1,42%,"$1,188.00","$15,072.00","$9,797.00"
42274,May/23,Tabanan,Balian,Villa,Individual,6,1,42%,"$1,262.00","$16,470.00","$10,212.00"
42275,May/24,Tabanan,Balian,Villa,Individual,6,1,43%,"$1,293.00","$15,523.00","$12,263.00"
42276,May/25,Tabanan,Balian,Villa,Individual,6,1,37%,"$1,098.00","$12,120.00","$7,272.00"
42277,Nov/26,Tabanan,Balian,Villa,Individual,6,0,36%,$877.00,"$10,369.00","$4,459.00"
42278,Nov/22,Tabanan,Balian,Villa,Individual,6,1,41%,"$2,134.00","$23,305.00","$12,351.00"
42279,Nov/23,Tabanan,Balian,Villa,Individual,6,1,35%,"$1,275.00","$10,764.00","$8,503.00"
42280,Nov/24,Tabanan,Balian,Villa,Individual,6,1,37%,$969.00,"$9,227.00","$7,750.00"
42281,Nov/25,Tabanan,Balian,Villa,Individual,6,1,27%,$679.00,"$6,267.00","$4,074.00"
42282,Oct/26,Tabanan,Balian,Villa,Individual,6,0,41%,$888.00,"$7,465.00","$3,583.00"
42283,Oct/22,Tabanan,Balian,Villa,Individual,6,1,51%,"$1,455.00","$20,331.00","$11,792.00"
42284,Oct/23,Tabanan,Balian,Villa,Individual,6,1,34%,"$1,703.00","$15,722.00","$11,320.00"
42285,Oct/24,Tabanan,Balian,Villa,Individual,6,1,38%,"$1,285.00","$14,221.00","$13,937.00"
42286,Oct/25,Tabanan,Balian,Villa,Individual,6,1,35%,$717.00,"$6,936.00","$4,855.00"
42287,Sep/22,Tabanan,Balian,Villa,Individual,6,1,41%,"$1,250.00","$14,793.00","$8,580.00"
42288,Sep/23,Tabanan,Balian,Villa,Individual,6,1,49%,"$1,512.00","$19,201.00","$11,905.00"
42289,Sep/24,Tabanan,Balian,Villa,Individual,6,1,45%,"$1,441.00","$16,791.00","$15,784.00"
42290,Sep/25,Tabanan,Balian,Villa,Individual,6,1,46%,$959.00,"$11,094.00","$9,541.00"
42291,Apr/22,Tabanan,Balian,Villa,Professional,1,0,53%,$98.00,"$1,231.00",$357.00
42292,Apr/23,Tabanan,Balian,Villa,Professional,1,1,57%,$117.00,"$2,103.00","$1,115.00"
42293,Apr/24,Tabanan,Balian,Villa,Professional,1,0,37%,$153.00,"$1,554.00",$668.00
42294,Apr/25,Tabanan,Balian,Villa,Professional,1,1,42%,$97.00,"$1,781.00","$1,923.00"
42295,Aug/22,Tabanan,Balian,Villa,Professional,1,0,49%,$102.00,"$1,470.00",$706.00
42296,Aug/23,Tabanan,Balian,Villa,Professional,1,0,69%,$201.00,"$4,446.00","$1,289.00"
42297,Aug/24,Tabanan,Balian,Villa,Professional,1,0,51%,$189.00,"$2,414.00","$1,159.00"
42298,Aug/25,Tabanan,Balian,Villa,Professional,1,1,69%,$138.00,"$2,582.00","$1,911.00"
42299,Dec/26,Tabanan,Balian,Villa,Professional,1,0,58%,$283.00,"$3,980.00",$756.00
42300,Dec/22,Tabanan,Balian,Villa,Professional,1,1,38%,$238.00,"$2,300.00","$1,541.00"
42301,Dec/23,Tabanan,Balian,Villa,Professional,1,1,57%,$133.00,"$1,388.00",$833.00
42302,Dec/24,Tabanan,Balian,Villa,Professional,1,1,48%,$142.00,"$2,097.00","$1,216.00"
42303,Dec/25,Tabanan,Balian,Villa,Professional,1,1,52%,$87.00,"$1,177.00","$1,354.00"
42304,Feb/22,Tabanan,Balian,Villa,Professional,1,0,53%,$34.00,$462.00,$46.00
42305,Feb/23,Tabanan,Balian,Villa,Professional,1,0,40%,$181.00,"$1,843.00",$571.00
42306,Feb/24,Tabanan,Balian,Villa,Professional,1,0,53%,$108.00,"$1,529.00",$474.00
42307,Feb/25,Tabanan,Balian,Villa,Professional,1,1,46%,$113.00,"$1,344.00",$739.00
42308,Jan/22,Tabanan,Balian,Villa,Professional,1,0,32%,$41.00,$372.00,$52.00
42309,Jan/23,Tabanan,Balian,Villa,Professional,1,1,22%,$182.00,"$1,681.00",$891.00
42310,Jan/24,Tabanan,Balian,Villa,Professional,1,1,36%,$170.00,"$2,322.00","$1,626.00"
42311,Jan/25,Tabanan,Balian,Villa,Professional,1,1,43%,$121.00,"$1,492.00","$1,104.00"
42312,Jul/22,Tabanan,Balian,Villa,Professional,1,1,52%,$104.00,"$1,459.00",$729.00
42313,Jul/23,Tabanan,Balian,Villa,Professional,1,0,71%,$171.00,"$3,368.00","$1,381.00"
42314,Jul/24,Tabanan,Balian,Villa,Professional,1,1,34%,$206.00,"$2,313.00","$1,226.00"
42315,Jul/25,Tabanan,Balian,Villa,Professional,1,1,66%,$88.00,"$1,710.00","$1,197.00"
42316,Jun/22,Tabanan,Balian,Villa,Professional,1,0,58%,$130.00,"$1,895.00",$587.00
42317,Jun/23,Tabanan,Balian,Villa,Professional,1,1,54%,$120.00,"$1,489.00",$819.00
42318,Jun/24,Tabanan,Balian,Villa,Professional,1,1,43%,$129.00,"$1,326.00",$703.00
42319,Jun/25,Tabanan,Balian,Villa,Professional,1,1,71%,$103.00,"$1,864.00","$1,379.00"
42320,Mar/22,Tabanan,Balian,Villa,Professional,1,0,56%,$52.00,$726.00,$102.00
42321,Mar/23,Tabanan,Balian,Villa,Professional,1,1,48%,$105.00,$969.00,$581.00
42322,Mar/24,Tabanan,Balian,Villa,Professional,1,0,44%,$121.00,"$1,495.00",$538.00
42323,Mar/25,Tabanan,Balian,Villa,Professional,1,1,51%,$114.00,"$1,303.00",$873.00
42324,May/22,Tabanan,Balian,Villa,Professional,1,0,60%,$78.00,"$1,259.00",$390.00
42325,May/23,Tabanan,Balian,Villa,Professional,1,0,68%,$126.00,"$2,242.00","$1,031.00"
42326,May/24,Tabanan,Balian,Villa,Professional,1,1,52%,$129.00,"$1,658.00",$879.00
42327,May/25,Tabanan,Balian,Villa,Professional,1,1,78%,$99.00,"$1,891.00","$1,267.00"
42328,Nov/26,Tabanan,Balian,Villa,Professional,1,0,40%,$35.00,$356.00,$68.00
42329,Nov/22,Tabanan,Balian,Villa,Professional,1,1,37%,$190.00,"$2,090.00","$1,212.00"
42330,Nov/23,Tabanan,Balian,Villa,Professional,1,0,61%,$108.00,"$1,994.00",$758.00
42331,Nov/24,Tabanan,Balian,Villa,Professional,1,1,47%,$91.00,"$1,226.00",$797.00
42332,Nov/25,Tabanan,Balian,Villa,Professional,1,1,52%,$79.00,"$1,283.00","$1,449.00"
42333,Oct/26,Tabanan,Balian,Villa,Professional,1,0,40%,$44.00,$497.00,$70.00
42334,Oct/22,Tabanan,Balian,Villa,Professional,1,1,34%,$129.00,"$1,185.00",$687.00
42335,Oct/23,Tabanan,Balian,Villa,Professional,1,0,60%,$141.00,"$2,515.00",$780.00
42336,Oct/24,Tabanan,Balian,Villa,Professional,1,1,51%,$99.00,"$1,480.00",$992.00
42337,Oct/25,Tabanan,Balian,Villa,Professional,1,1,61%,$79.00,"$1,381.00","$1,519.00"
42338,Sep/22,Tabanan,Balian,Villa,Professional,1,0,39%,$182.00,"$2,032.00",$975.00
42339,Sep/23,Tabanan,Balian,Villa,Professional,1,0,63%,$137.00,"$2,635.00",$949.00
42340,Sep/24,Tabanan,Balian,Villa,Professional,1,0,50%,$138.00,"$1,965.00",$943.00
42341,Sep/25,Tabanan,Balian,Villa,Professional,1,1,72%,$89.00,"$1,792.00","$1,720.00"
42342,Apr/22,Tabanan,Balian,Villa,Professional,2,0,59%,$108.00,"$1,733.00",$832.00
42343,Apr/23,Tabanan,Balian,Villa,Professional,2,0,60%,$168.00,"$2,536.00","$1,040.00"
42344,Apr/24,Tabanan,Balian,Villa,Professional,2,0,67%,$176.00,"$2,427.00",$995.00
42345,Apr/25,Tabanan,Balian,Villa,Professional,2,1,43%,$132.00,"$1,937.00","$1,666.00"
42346,Aug/22,Tabanan,Balian,Villa,Professional,2,0,59%,$138.00,"$2,157.00",$884.00
42347,Aug/23,Tabanan,Balian,Villa,Professional,2,0,59%,$201.00,"$3,462.00","$1,316.00"
42348,Aug/24,Tabanan,Balian,Villa,Professional,2,1,64%,$206.00,"$2,856.00","$1,514.00"
42349,Aug/25,Tabanan,Balian,Villa,Professional,2,1,64%,$152.00,"$2,454.00","$2,061.00"
42350,Dec/26,Tabanan,Balian,Villa,Professional,2,1,69%,$112.00,"$1,721.00","$1,273.00"
42351,Dec/22,Tabanan,Balian,Villa,Professional,2,0,62%,$218.00,"$3,660.00","$1,500.00"
42352,Dec/23,Tabanan,Balian,Villa,Professional,2,1,64%,$219.00,"$2,501.00","$1,375.00"
42353,Dec/24,Tabanan,Balian,Villa,Professional,2,1,59%,$125.00,"$1,664.00","$1,231.00"
42354,Dec/25,Tabanan,Balian,Villa,Professional,2,1,59%,$129.00,"$1,664.00","$1,914.00"
42355,Feb/22,Tabanan,Balian,Villa,Professional,2,1,63%,$111.00,"$1,577.00",$789.00
42356,Feb/23,Tabanan,Balian,Villa,Professional,2,0,53%,$181.00,"$2,355.00",$966.00
42357,Feb/24,Tabanan,Balian,Villa,Professional,2,0,69%,$172.00,"$2,193.00",$746.00
42358,Feb/25,Tabanan,Balian,Villa,Professional,2,1,48%,$115.00,"$1,476.00",$886.00
42359,Jan/22,Tabanan,Balian,Villa,Professional,2,1,37%,$96.00,$996.00,$817.00
42360,Jan/23,Tabanan,Balian,Villa,Professional,2,0,61%,$215.00,"$3,485.00","$1,499.00"
42361,Jan/24,Tabanan,Balian,Villa,Professional,2,0,36%,$198.00,"$2,633.00","$1,211.00"
42362,Jan/25,Tabanan,Balian,Villa,Professional,2,1,61%,$129.00,"$2,131.00","$1,385.00"
42363,Jul/22,Tabanan,Balian,Villa,Professional,2,1,65%,$139.00,"$2,200.00","$1,100.00"
42364,Jul/23,Tabanan,Balian,Villa,Professional,2,0,56%,$211.00,"$3,586.00","$1,470.00"
42365,Jul/24,Tabanan,Balian,Villa,Professional,2,1,60%,$208.00,"$3,590.00","$1,975.00"
42366,Jul/25,Tabanan,Balian,Villa,Professional,2,1,67%,$146.00,"$2,696.00","$1,995.00"
42367,Jun/22,Tabanan,Balian,Villa,Professional,2,1,56%,$123.00,"$1,876.00",$994.00
42368,Jun/23,Tabanan,Balian,Villa,Professional,2,0,56%,$175.00,"$2,774.00","$1,276.00"
42369,Jun/24,Tabanan,Balian,Villa,Professional,2,1,56%,$173.00,"$2,627.00","$1,392.00"
42370,Jun/25,Tabanan,Balian,Villa,Professional,2,1,65%,$138.00,"$2,421.00","$1,501.00"
42371,Mar/22,Tabanan,Balian,Villa,Professional,2,0,65%,$107.00,"$1,526.00",$732.00
42372,Mar/23,Tabanan,Balian,Villa,Professional,2,0,66%,$174.00,"$2,961.00","$1,214.00"
42373,Mar/24,Tabanan,Balian,Villa,Professional,2,0,62%,$175.00,"$2,207.00",$750.00
42374,Mar/25,Tabanan,Balian,Villa,Professional,2,1,55%,$130.00,"$1,982.00","$1,189.00"
42375,May/22,Tabanan,Balian,Villa,Professional,2,1,58%,$118.00,"$1,759.00",$880.00
42376,May/23,Tabanan,Balian,Villa,Professional,2,0,47%,$175.00,"$2,443.00","$1,002.00"
42377,May/24,Tabanan,Balian,Villa,Professional,2,1,64%,$174.00,"$2,589.00","$1,372.00"
42378,May/25,Tabanan,Balian,Villa,Professional,2,1,54%,$125.00,"$1,769.00","$1,150.00"
42379,Nov/26,Tabanan,Balian,Villa,Professional,2,1,47%,$95.00,"$1,101.00",$770.00
42380,Nov/22,Tabanan,Balian,Villa,Professional,2,0,53%,$162.00,"$2,317.00",$880.00
42381,Nov/23,Tabanan,Balian,Villa,Professional,2,0,48%,$149.00,"$1,852.00",$796.00
42382,Nov/24,Tabanan,Balian,Villa,Professional,2,1,62%,$119.00,"$1,307.00",$876.00
42383,Nov/25,Tabanan,Balian,Villa,Professional,2,1,50%,$130.00,"$1,947.00","$2,570.00"
42384,Oct/26,Tabanan,Balian,Villa,Professional,2,1,37%,$73.00,$572.00,$343.00
42385,Oct/22,Tabanan,Balian,Villa,Professional,2,0,62%,$157.00,"$2,775.00","$1,138.00"
42386,Oct/23,Tabanan,Balian,Villa,Professional,2,0,56%,$169.00,"$2,697.00","$1,025.00"
42387,Oct/24,Tabanan,Balian,Villa,Professional,2,1,67%,$122.00,"$1,883.00",$942.00
42388,Oct/25,Tabanan,Balian,Villa,Professional,2,2,48%,$129.00,"$1,704.00","$2,624.00"
42389,Sep/22,Tabanan,Balian,Villa,Professional,2,0,62%,$134.00,"$2,420.00",$920.00
42390,Sep/23,Tabanan,Balian,Villa,Professional,2,0,63%,$170.00,"$2,875.00","$1,093.00"
42391,Sep/24,Tabanan,Balian,Villa,Professional,2,0,58%,$162.00,"$2,764.00","$1,188.00"
42392,Sep/25,Tabanan,Balian,Villa,Professional,2,1,58%,$120.00,"$1,759.00","$1,689.00"
42393,Apr/22,Tabanan,Balian,Villa,Professional,3,0,48%,$130.00,"$1,673.00",$117.00
42394,Apr/23,Tabanan,Balian,Villa,Professional,3,0,76%,$331.00,"$4,083.00",$408.00
42395,Apr/24,Tabanan,Balian,Villa,Professional,3,0,48%,$262.00,"$2,815.00",$479.00
42396,Apr/25,Tabanan,Balian,Villa,Professional,3,1,43%,$280.00,"$3,665.00","$1,942.00"
42397,Aug/22,Tabanan,Balian,Villa,Professional,3,0,72%,$155.00,"$1,830.00",$92.00
42398,Aug/23,Tabanan,Balian,Villa,Professional,3,0,56%,$250.00,"$3,187.00",$605.00
42399,Aug/24,Tabanan,Balian,Villa,Professional,3,0,44%,$297.00,"$4,083.00","$1,061.00"
42400,Aug/25,Tabanan,Balian,Villa,Professional,3,1,55%,$222.00,"$3,294.00","$1,811.00"
42401,Dec/26,Tabanan,Balian,Villa,Professional,3,0,92%,$393.00,"$5,929.00","$1,126.00"
42402,Dec/22,Tabanan,Balian,Villa,Professional,3,0,54%,$292.00,"$4,167.00",$417.00
42403,Dec/23,Tabanan,Balian,Villa,Professional,3,0,48%,$268.00,"$2,185.00",$524.00
42404,Dec/24,Tabanan,Balian,Villa,Professional,3,0,54%,$251.00,"$3,019.00",$785.00
42405,Dec/25,Tabanan,Balian,Villa,Professional,3,1,48%,$173.00,"$2,286.00","$1,143.00"
42406,Feb/22,Tabanan,Balian,Villa,Professional,3,0,66%,$122.00,"$1,427.00",$100.00
42407,Feb/23,Tabanan,Balian,Villa,Professional,3,0,60%,$251.00,"$2,012.00",$201.00
42408,Feb/24,Tabanan,Balian,Villa,Professional,3,0,45%,$314.00,"$3,758.00",$827.00
42409,Feb/25,Tabanan,Balian,Villa,Professional,3,0,51%,$185.00,"$2,240.00",$493.00
42410,Jan/22,Tabanan,Balian,Villa,Professional,3,0,43%,$276.00,"$2,024.00",$486.00
42411,Jan/23,Tabanan,Balian,Villa,Professional,3,0,51%,$308.00,"$4,246.00",$425.00
42412,Jan/24,Tabanan,Balian,Villa,Professional,3,0,47%,$219.00,"$2,456.00",$418.00
42413,Jan/25,Tabanan,Balian,Villa,Professional,3,0,35%,$297.00,"$2,349.00",$681.00
42414,Jul/22,Tabanan,Balian,Villa,Professional,3,0,72%,$144.00,"$2,265.00",$159.00
42415,Jul/23,Tabanan,Balian,Villa,Professional,3,0,47%,$349.00,"$4,374.00",$744.00
42416,Jul/24,Tabanan,Balian,Villa,Professional,3,0,49%,$317.00,"$3,712.00",$891.00
42417,Jul/25,Tabanan,Balian,Villa,Professional,3,0,49%,$275.00,"$3,906.00","$1,875.00"
42418,Jun/22,Tabanan,Balian,Villa,Professional,3,0,41%,$128.00,"$2,296.00",$276.00
42419,Jun/23,Tabanan,Balian,Villa,Professional,3,0,57%,$308.00,"$3,142.00",$440.00
42420,Jun/24,Tabanan,Balian,Villa,Professional,3,0,43%,$240.00,"$1,916.00",$364.00
42421,Jun/25,Tabanan,Balian,Villa,Professional,3,0,54%,$214.00,"$2,916.00","$1,399.00"
42422,Mar/22,Tabanan,Balian,Villa,Professional,3,0,67%,$134.00,"$1,791.00",$125.00
42423,Mar/23,Tabanan,Balian,Villa,Professional,3,0,63%,$285.00,"$3,331.00",$333.00
42424,Mar/24,Tabanan,Balian,Villa,Professional,3,0,46%,$225.00,"$2,950.00",$502.00
42425,Mar/25,Tabanan,Balian,Villa,Professional,3,0,43%,$182.00,"$2,337.00",$608.00
42426,May/22,Tabanan,Balian,Villa,Professional,3,0,46%,$169.00,"$2,119.00",$254.00
42427,May/23,Tabanan,Balian,Villa,Professional,3,0,67%,$255.00,"$4,334.00",$433.00
42428,May/24,Tabanan,Balian,Villa,Professional,3,0,59%,$274.00,"$4,299.00",$602.00
42429,May/25,Tabanan,Balian,Villa,Professional,3,0,53%,$273.00,"$3,791.00","$1,744.00"
42430,Nov/26,Tabanan,Balian,Villa,Professional,3,0,28%,$138.00,"$1,861.00",$223.00
42431,Nov/22,Tabanan,Balian,Villa,Professional,3,0,47%,$227.00,"$2,664.00",$266.00
42432,Nov/23,Tabanan,Balian,Villa,Professional,3,0,38%,$273.00,"$3,112.00",$436.00
42433,Nov/24,Tabanan,Balian,Villa,Professional,3,0,41%,$279.00,"$2,784.00",$612.00
42434,Nov/25,Tabanan,Balian,Villa,Professional,3,1,39%,$152.00,"$1,570.00",$863.00
42435,Oct/26,Tabanan,Balian,Villa,Professional,3,0,26%,$238.00,$776.00,$78.00
42436,Oct/22,Tabanan,Balian,Villa,Professional,3,0,32%,$239.00,"$1,629.00",$196.00
42437,Oct/23,Tabanan,Balian,Villa,Professional,3,0,65%,$255.00,"$3,197.00",$448.00
42438,Oct/24,Tabanan,Balian,Villa,Professional,3,0,50%,$272.00,"$3,076.00",$523.00
42439,Oct/25,Tabanan,Balian,Villa,Professional,3,1,60%,$170.00,"$2,893.00","$1,736.00"
42440,Sep/22,Tabanan,Balian,Villa,Professional,3,0,67%,$169.00,"$2,094.00",$105.00
42441,Sep/23,Tabanan,Balian,Villa,Professional,3,0,51%,$233.00,"$4,426.00",$620.00
42442,Sep/24,Tabanan,Balian,Villa,Professional,3,0,53%,$243.00,"$3,791.00",$720.00
42443,Sep/25,Tabanan,Balian,Villa,Professional,3,0,60%,$224.00,"$3,546.00","$1,347.00"
42444,Apr/22,Tabanan,Balian,Villa,Professional,4,0,48%,$371.00,"$2,612.00",$261.00
42445,Apr/23,Tabanan,Balian,Villa,Professional,4,0,69%,$779.00,"$15,077.00","$1,809.00"
42446,Apr/24,Tabanan,Balian,Villa,Professional,4,0,29%,"$1,078.00","$6,488.00","$1,103.00"
42447,Apr/25,Tabanan,Balian,Villa,Professional,4,0,61%,$351.00,"$5,415.00","$1,408.00"
42448,Aug/22,Tabanan,Balian,Villa,Professional,4,0,52%,$692.00,"$9,536.00","$1,144.00"
42449,Aug/23,Tabanan,Balian,Villa,Professional,4,0,63%,"$1,090.00","$16,212.00","$1,945.00"
42450,Aug/24,Tabanan,Balian,Villa,Professional,4,0,56%,$661.00,"$12,887.00","$1,804.00"
42451,Aug/25,Tabanan,Balian,Villa,Professional,4,0,49%,$434.00,"$5,562.00","$2,392.00"
42452,Dec/26,Tabanan,Balian,Villa,Professional,4,0,51%,$547.00,"$5,265.00",$527.00
42453,Dec/22,Tabanan,Balian,Villa,Professional,4,0,43%,"$1,257.00","$10,881.00","$1,523.00"
42454,Dec/23,Tabanan,Balian,Villa,Professional,4,0,41%,$948.00,"$8,969.00","$1,525.00"
42455,Feb/22,Tabanan,Balian,Villa,Professional,4,0,51%,$414.00,"$3,880.00",$388.00
42456,Feb/23,Tabanan,Balian,Villa,Professional,4,0,59%,$692.00,"$8,707.00","$1,219.00"
42457,Feb/24,Tabanan,Balian,Villa,Professional,4,0,42%,$492.00,"$5,943.00","$1,426.00"
42458,Jan/22,Tabanan,Balian,Villa,Professional,4,0,46%,$398.00,"$4,493.00",$539.00
42459,Jan/23,Tabanan,Balian,Villa,Professional,4,0,53%,$773.00,"$11,047.00","$1,105.00"
42460,Jan/24,Tabanan,Balian,Villa,Professional,4,0,39%,$847.00,"$7,147.00","$1,572.00"
42461,Jul/22,Tabanan,Balian,Villa,Professional,4,0,50%,$547.00,"$7,501.00","$1,275.00"
42462,Jul/23,Tabanan,Balian,Villa,Professional,4,0,69%,"$1,017.00","$18,112.00","$3,079.00"
42463,Jul/24,Tabanan,Balian,Villa,Professional,4,0,42%,$775.00,"$9,932.00","$1,887.00"
42464,Jul/25,Tabanan,Balian,Villa,Professional,4,0,59%,$359.00,"$4,973.00","$1,890.00"
42465,Jun/22,Tabanan,Balian,Villa,Professional,4,0,26%,$523.00,"$3,254.00",$846.00
42466,Jun/23,Tabanan,Balian,Villa,Professional,4,0,76%,$841.00,"$11,807.00","$2,598.00"
42467,Jun/24,Tabanan,Balian,Villa,Professional,4,0,34%,$873.00,"$6,847.00","$1,506.00"
42468,Jun/25,Tabanan,Balian,Villa,Professional,4,0,50%,$331.00,"$4,114.00","$1,399.00"
42469,Mar/22,Tabanan,Balian,Villa,Professional,4,0,22%,$363.00,"$3,388.00",$237.00
42470,Mar/23,Tabanan,Balian,Villa,Professional,4,0,43%,"$1,075.00","$12,626.00","$1,768.00"
42471,Mar/24,Tabanan,Balian,Villa,Professional,4,0,26%,$771.00,"$5,734.00","$1,262.00"
42472,May/22,Tabanan,Balian,Villa,Professional,4,0,54%,$457.00,"$6,280.00","$1,193.00"
42473,May/23,Tabanan,Balian,Villa,Professional,4,0,59%,$700.00,"$14,016.00","$1,682.00"
42474,May/24,Tabanan,Balian,Villa,Professional,4,0,40%,$595.00,"$5,838.00",$817.00
42475,May/25,Tabanan,Balian,Villa,Professional,4,0,66%,$388.00,"$6,123.00","$1,898.00"
42476,Nov/26,Tabanan,Balian,Villa,Professional,4,0,48%,$403.00,"$2,944.00",$294.00
42477,Nov/22,Tabanan,Balian,Villa,Professional,4,0,36%,"$1,061.00","$6,967.00",$836.00
42478,Nov/23,Tabanan,Balian,Villa,Professional,4,0,36%,$848.00,"$7,720.00",$926.00
42479,Oct/26,Tabanan,Balian,Villa,Professional,4,0,58%,$413.00,"$4,068.00",$203.00
42480,Oct/22,Tabanan,Balian,Villa,Professional,4,0,67%,"$1,066.00","$25,284.00","$2,528.00"
42481,Oct/23,Tabanan,Balian,Villa,Professional,4,0,27%,"$1,304.00","$10,981.00","$1,537.00"
42482,Sep/22,Tabanan,Balian,Villa,Professional,4,0,29%,$661.00,"$3,552.00",$355.00
42483,Sep/23,Tabanan,Balian,Villa,Professional,4,0,61%,"$1,254.00","$16,859.00","$2,023.00"
42484,Sep/24,Tabanan,Balian,Villa,Professional,4,0,57%,$799.00,"$12,003.00","$1,440.00"
42485,Sep/25,Tabanan,Balian,Villa,Professional,4,0,45%,$295.00,"$3,548.00","$1,455.00"
42486,Apr/22,Tabanan,Balian,Villa,Professional,5,0,62%,$729.00,"$9,037.00",$633.00
42487,Apr/23,Tabanan,Balian,Villa,Professional,5,0,82%,"$1,350.00","$33,202.00",$664.00
42488,Apr/24,Tabanan,Balian,Villa,Professional,5,0,55%,$707.00,"$8,680.00","$1,215.00"
42489,Aug/22,Tabanan,Balian,Villa,Professional,5,0,62%,$824.00,"$13,188.00","$1,846.00"
42490,Aug/23,Tabanan,Balian,Villa,Professional,5,0,52%,$986.00,"$16,662.00","$1,999.00"
